ID,Age,Gender,Education,Country,Ethnicity,Nscore,Escore,Oscore,Ascore,Cscore,Impulsivity,SS,Alcohol,Amphet,Amyl,Benzos,Caff,Cannabis,Choc,Coke,Crack,Ecstasy,Heroin,Ketamine,Legalh,LSD,Meth,Mushrooms,Nicotine,Semer,VSA
1067,Ag3,F,Ed3,CA,WH,S48,S35,S50,S45,S52,I1,SS01,CL5,CL0,CL0,CL0,CL6,CL2,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0
1068,Ag3,M,Ed7,CA,WH,S30,S35,S29,S41,S40,I0,SS02,CL3,CL0,CL0,CL0,CL6,CL0,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0,CL0
1069,Ag1,M,Ed4,UK,WH,S21,S46,S46,S43,S35,I6,SS06,CL6,CL0,CL0,CL0,CL5,CL6,CL4,CL0,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0
1070,Ag2,F,Ed9,UK,WH,S27,S40,S53,S55,S54,I1,SS05,CL6,CL0,CL0,CL0,CL5,CL2,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0
1071,Ag2,F,Ed8,OT,WB,S35,S30,S43,S42,S50,I3,SS02,CL6,CL0,CL0,CL0,CL6,CL2,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1072,Ag1,M,Ed8,UK,WH,S40,S40,S48,S39,S43,I6,SS06,CL5,CL0,CL0,CL0,CL6,CL2,CL6,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0,CL0,CL0,CL0,CL0
1073,Ag1,M,Ed5,IE,WH,S31,S37,S53,S44,S31,I3,SS08,CL5,CL0,CL2,CL0,CL6,CL3,CL5,CL2,CL0,CL2,CL0,CL0,CL2,CL0,CL0,CL0,CL6,CL0,CL2
1074,Ag1,F,Ed8,UK,WH,S51,S29,S45,S45,S39,I2,SS01,CL2,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1075,Ag3,F,Ed9,UK,WH,S29,S42,S46,S41,S51,I1,SS01,CL5,CL0,CL0,CL0,CL3,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1076,Ag3,M,Ed4,UK,WH,S39,S35,S43,S40,S41,I4,SS08,CL6,CL0,CL1,CL0,CL5,CL2,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL3,CL0,CL0
1077,Ag1,M,Ed3,UK,WH,S27,S36,S51,S51,S40,I2,SS05,CL3,CL0,CL0,CL0,CL5,CL6,CL4,CL0,CL0,CL0,CL0,CL0,CL4,CL0,CL0,CL4,CL0,CL0,CL0
1078,Ag3,F,Ed6,CA,WH,S40,S40,S39,S44,S41,I1,SS02,CL4,CL0,CL0,CL0,CL6,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL3,CL0,CL0
1079,Ag2,F,Ed7,US,WH,S53,S26,S57,S37,S44,I4,SS10,CL3,CL1,CL1,CL2,CL6,CL3,CL6,CL0,CL0,CL1,CL0,CL0,CL0,CL1,CL0,CL1,CL3,CL0,CL0
1080,Ag4,M,Ed6,UK,WH,S22,S46,S44,S40,S44,I3,SS01,CL4,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1081,Ag3,F,Ed6,UK,WH,S41,S30,S36,S44,S33,I1,SS02,CL4,CL0,CL0,CL0,CL5,CL1,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1082,Ag2,F,Ed8,UK,OT,S39,S51,S45,S45,S46,I5,SS08,CL6,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1083,Ag1,F,Ed8,UK,WH,S25,S50,S48,S50,S50,I3,SS05,CL5,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1084,Ag1,M,Ed8,UK,WH,S33,S43,S44,S45,S38,I3,SS05,CL5,CL0,CL0,CL0,CL6,CL2,CL6,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0,CL2,CL3,CL0,CL0
1085,Ag1,F,Ed8,UK,WH,S42,S47,S40,S40,S32,I2,SS03,CL6,CL0,CL0,CL0,CL6,CL0,CL6,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1086,Ag1,F,Ed7,UK,WH,S35,S39,S49,S45,S45,I1,SS05,CL5,CL2,CL2,CL0,CL6,CL2,CL4,CL0,CL0,CL3,CL0,CL2,CL3,CL0,CL0,CL2,CL2,CL0,CL1
1087,Ag1,F,Ed8,UK,WH,S33,S43,S52,S42,S53,I5,SS07,CL6,CL0,CL0,CL0,CL5,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1088,Ag3,M,Ed6,CA,WH,S34,S39,S50,S46,S46,I2,SS07,CL6,CL2,CL0,CL2,CL6,CL3,CL5,CL2,CL0,CL2,CL0,CL2,CL0,CL2,CL0,CL2,CL1,CL0,CL0
1089,Ag1,F,Ed8,OT,WH,S35,S46,S58,S41,S44,I1,SS04,CL3,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1090,Ag1,F,Ed8,UK,WH,S41,S43,S46,S41,S44,I4,SS04,CL6,CL0,CL2,CL0,CL6,CL2,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL3,CL0,CL0
1091,Ag2,F,Ed8,US,WH,S31,S39,S48,S47,S48,I4,SS03,CL6,CL6,CL0,CL3,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL4,CL0,CL0,CL0,CL0
1092,Ag2,F,Ed7,UK,WH,S26,S49,S47,S50,S40,I1,SS08,CL6,CL2,CL5,CL0,CL6,CL5,CL5,CL2,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL6,CL0,CL1
1093,Ag1,F,Ed8,UK,WH,S42,S49,S45,S57,S38,I7,SS07,CL5,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1094,Ag4,F,Ed2,UK,WH,S31,S44,S38,S50,S43,I4,SS04,CL4,CL3,CL0,CL5,CL6,CL3,CL5,CL3,CL0,CL3,CL0,CL0,CL3,CL3,CL3,CL3,CL3,CL0,CL0
1095,Ag1,M,Ed7,AU,WH,S21,S34,S42,S35,S32,I4,SS08,CL3,CL4,CL6,CL0,CL6,CL3,CL4,CL4,CL0,CL4,CL0,CL0,CL4,CL4,CL0,CL3,CL0,CL0,CL4
1096,Ag2,F,Ed7,AU,WH,S23,S51,S40,S39,S46,I6,SS07,CL6,CL2,CL0,CL2,CL6,CL4,CL5,CL3,CL0,CL3,CL0,CL0,CL0,CL0,CL0,CL0,CL5,CL0,CL0
1097,Ag3,M,Ed8,UK,AS,S31,S46,S47,S43,S48,I6,SS05,CL5,CL0,CL0,CL2,CL4,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0
1098,Ag2,M,Ed8,UK,WH,S47,S32,S40,S43,S43,I3,SS00,CL5,CL0,CL0,CL0,CL6,CL2,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0
1099,Ag1,M,Ed4,UK,WH,S30,S35,S56,S54,S33,I3,SS04,CL5,CL2,CL3,CL3,CL5,CL5,CL4,CL0,CL0,CL3,CL0,CL4,CL3,CL0,CL0,CL0,CL6,CL0,CL0
1100,Ag2,M,Ed5,US,WH,S27,S40,S51,S44,S37,I6,SS06,CL3,CL2,CL0,CL4,CL6,CL6,CL6,CL2,CL2,CL3,CL2,CL2,CL3,CL2,CL6,CL3,CL6,CL0,CL5
1101,Ag1,F,Ed5,US,WH,S36,S37,S46,S37,S37,I1,SS05,CL4,CL0,CL0,CL0,CL6,CL5,CL4,CL0,CL0,CL0,CL0,CL0,CL3,CL0,CL0,CL3,CL0,CL0,CL0
1102,Ag1,F,Ed8,UK,WH,S24,S48,S48,S46,S46,I3,SS07,CL5,CL2,CL2,CL0,CL5,CL5,CL6,CL2,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL5,CL0,CL0
1103,Ag1,M,Ed5,OT,WH,S30,S43,S45,S45,S28,I4,SS08,CL6,CL4,CL0,CL0,CL6,CL5,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0
1104,Ag1,F,Ed7,US,WH,S39,S39,S42,S41,S50,I2,SS04,CL5,CL0,CL0,CL2,CL6,CL6,CL5,CL3,CL0,CL4,CL0,CL2,CL2,CL4,CL0,CL2,CL3,CL0,CL0
1105,Ag1,F,Ed8,OT,WH,S28,S39,S45,S40,S39,I3,SS09,CL6,CL0,CL3,CL0,CL5,CL6,CL5,CL3,CL0,CL4,CL0,CL0,CL0,CL3,CL0,CL0,CL6,CL0,CL0
1106,Ag1,F,Ed4,US,WH,S26,S42,S57,S37,S28,I4,SS08,CL5,CL0,CL0,CL0,CL5,CL4,CL5,CL0,CL0,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1107,Ag2,M,Ed5,OT,WH,S25,S32,S51,S35,S26,I1,SS06,CL6,CL3,CL2,CL3,CL6,CL5,CL5,CL3,CL0,CL4,CL0,CL3,CL3,CL4,CL0,CL4,CL6,CL0,CL0
1108,Ag2,F,Ed9,UK,WH,S34,S38,S43,S56,S52,I1,SS06,CL4,CL0,CL0,CL0,CL6,CL2,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0
1109,Ag2,F,Ed5,OT,WH,S54,S38,S49,S35,S34,I4,SS08,CL5,CL3,CL2,CL2,CL3,CL6,CL5,CL3,CL0,CL4,CL2,CL2,CL0,CL3,CL3,CL2,CL6,CL0,CL1
1110,Ag1,M,Ed7,UK,WH,S47,S47,S53,S42,S38,I8,SS10,CL5,CL4,CL2,CL3,CL5,CL4,CL6,CL2,CL0,CL4,CL0,CL4,CL3,CL2,CL0,CL2,CL4,CL0,CL0
1111,Ag1,M,Ed5,UK,WH,S27,S51,S55,S51,S40,I4,SS07,CL6,CL5,CL3,CL5,CL6,CL5,CL5,CL5,CL0,CL5,CL0,CL5,CL3,CL3,CL0,CL0,CL6,CL0,CL0
1112,Ag4,M,Ed5,US,WH,S57,S29,S33,S44,S29,I6,SS04,CL5,CL3,CL1,CL6,CL6,CL1,CL5,CL3,CL0,CL1,CL1,CL2,CL0,CL1,CL3,CL2,CL1,CL0,CL1
1113,Ag1,F,Ed5,US,WH,S38,S39,S44,S56,S51,I1,SS02,CL5,CL0,CL0,CL6,CL6,CL3,CL4,CL0,CL0,CL4,CL0,CL0,CL3,CL4,CL0,CL5,CL0,CL0,CL0
1114,Ag4,M,Ed9,US,WH,S40,S37,S50,S45,S32,I7,SS06,CL6,CL6,CL0,CL2,CL6,CL3,CL6,CL2,CL0,CL1,CL0,CL0,CL0,CL3,CL3,CL2,CL2,CL0,CL0
1115,Ag1,M,Ed4,US,WH,S27,S31,S41,S36,S46,I2,SS04,CL5,CL0,CL4,CL3,CL6,CL6,CL6,CL4,CL0,CL4,CL0,CL3,CL3,CL3,CL3,CL4,CL6,CL0,CL2
1116,Ag1,M,Ed5,US,WH,S12,S43,S46,S51,S54,I3,SS08,CL5,CL0,CL0,CL0,CL6,CL6,CL6,CL0,CL0,CL0,CL0,CL0,CL4,CL3,CL3,CL3,CL5,CL0,CL0
1117,Ag4,M,Ed2,UK,WH,S41,S36,S49,S26,S40,I6,SS05,CL3,CL1,CL1,CL1,CL6,CL6,CL6,CL1,CL0,CL0,CL3,CL0,CL0,CL1,CL0,CL3,CL1,CL0,CL0
1118,Ag1,M,Ed5,US,OT,S45,S40,S54,S42,S31,I7,SS07,CL5,CL0,CL0,CL3,CL6,CL6,CL6,CL0,CL0,CL3,CL0,CL0,CL6,CL4,CL0,CL4,CL6,CL0,CL0
1119,Ag1,M,Ed5,US,WH,S51,S31,S45,S37,S37,I2,SS05,CL6,CL4,CL0,CL6,CL6,CL6,CL6,CL0,CL0,CL4,CL0,CL0,CL4,CL3,CL3,CL3,CL6,CL0,CL0
1120,Ag2,F,Ed7,US,WH,S21,S55,S60,S50,S40,I5,SS10,CL6,CL6,CL0,CL3,CL6,CL6,CL6,CL3,CL0,CL3,CL0,CL0,CL0,CL4,CL5,CL5,CL6,CL0,CL4
1121,Ag1,M,Ed5,US,WH,S46,S37,S46,S31,S34,I6,SS08,CL4,CL5,CL0,CL3,CL4,CL6,CL5,CL0,CL0,CL3,CL0,CL0,CL3,CL3,CL0,CL3,CL3,CL0,CL0
1122,Ag2,M,Ed7,UK,WH,S26,S48,S49,S46,S47,I4,SS05,CL5,CL2,CL2,CL0,CL6,CL2,CL6,CL2,CL0,CL2,CL0,CL2,CL2,CL0,CL0,CL0,CL2,CL0,CL0
1123,Ag2,M,Ed5,US,WH,S32,S21,S37,S38,S40,I4,SS08,CL2,CL5,CL0,CL3,CL6,CL2,CL4,CL2,CL0,CL0,CL3,CL2,CL2,CL2,CL6,CL2,CL1,CL0,CL0
1124,Ag1,M,Ed2,CA,WH,S35,S26,S56,S43,S39,I2,SS04,CL3,CL2,CL0,CL2,CL6,CL3,CL4,CL3,CL2,CL2,CL0,CL2,CL2,CL2,CL4,CL2,CL6,CL0,CL0
1125,Ag2,M,Ed6,UK,WH,S43,S33,S38,S43,S32,I5,SS04,CL6,CL6,CL2,CL3,CL6,CL3,CL6,CL3,CL0,CL3,CL0,CL4,CL6,CL0,CL0,CL2,CL6,CL0,CL0
1126,Ag2,M,Ed4,UK,WH,S26,S40,S29,S46,S42,I7,SS06,CL6,CL2,CL2,CL5,CL4,CL6,CL6,CL3,CL3,CL3,CL0,CL4,CL6,CL2,CL0,CL2,CL6,CL0,CL3
1127,Ag2,M,Ed6,US,WH,S49,S30,S43,S42,S24,I3,SS05,CL4,CL4,CL2,CL5,CL6,CL5,CL5,CL3,CL0,CL4,CL3,CL0,CL4,CL0,CL2,CL3,CL6,CL0,CL3
1128,Ag5,M,Ed3,US,WH,S41,S37,S42,S32,S46,I3,SS06,CL3,CL1,CL0,CL4,CL6,CL3,CL3,CL2,CL2,CL0,CL0,CL0,CL0,CL1,CL0,CL1,CL1,CL0,CL0
1129,Ag1,M,Ed5,US,WH,S49,S33,S51,S45,S36,I5,SS09,CL4,CL3,CL0,CL5,CL6,CL6,CL5,CL2,CL2,CL3,CL2,CL0,CL6,CL5,CL3,CL3,CL5,CL0,CL0
1130,Ag1,M,Ed5,US,WH,S46,S25,S41,S50,S32,I6,SS07,CL5,CL5,CL0,CL3,CL6,CL6,CL5,CL3,CL2,CL3,CL0,CL0,CL2,CL3,CL6,CL2,CL6,CL0,CL2
1131,Ag1,M,Ed5,OT,WH,S22,S31,S52,S53,S28,I3,SS07,CL5,CL0,CL0,CL0,CL3,CL5,CL6,CL0,CL0,CL0,CL0,CL3,CL3,CL3,CL3,CL4,CL5,CL0,CL0
1132,Ag1,M,Ed5,OT,WH,S40,S41,S45,S43,S27,I7,SS08,CL6,CL3,CL3,CL6,CL4,CL5,CL5,CL2,CL2,CL3,CL5,CL5,CL6,CL2,CL0,CL2,CL6,CL0,CL2
1133,Ag2,F,Ed6,US,WH,S56,S45,S51,S29,S28,I8,SS10,CL4,CL0,CL0,CL6,CL6,CL3,CL0,CL4,CL0,CL2,CL5,CL0,CL0,CL2,CL4,CL2,CL6,CL0,CL0
1134,Ag2,M,Ed8,NZ,WH,S42,S35,S47,S35,S40,I3,SS05,CL6,CL2,CL3,CL6,CL6,CL6,CL6,CL3,CL0,CL2,CL2,CL2,CL6,CL2,CL3,CL3,CL3,CL0,CL6
1135,Ag3,M,Ed6,AU,WH,S24,S41,S56,S50,S44,I7,SS08,CL3,CL3,CL0,CL2,CL3,CL5,CL5,CL0,CL0,CL3,CL0,CL0,CL3,CL3,CL0,CL3,CL6,CL0,CL0
1136,Ag1,M,Ed8,US,WH,S40,S48,S38,S37,S38,I8,SS07,CL5,CL5,CL0,CL4,CL6,CL3,CL6,CL3,CL0,CL0,CL0,CL0,CL3,CL0,CL6,CL0,CL6,CL0,CL2
1137,Ag1,M,Ed4,US,WH,S49,S44,S44,S34,S29,I7,SS09,CL3,CL3,CL0,CL4,CL6,CL6,CL5,CL3,CL3,CL3,CL3,CL3,CL3,CL3,CL4,CL3,CL6,CL0,CL4
1138,Ag2,F,Ed9,UK,WH,S35,S42,S40,S43,S45,I1,SS03,CL5,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1139,Ag2,F,Ed7,OT,WH,S39,S26,S46,S47,S32,I3,SS03,CL5,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1140,Ag2,M,Ed5,US,WH,S41,S31,S49,S16,S38,I8,SS09,CL6,CL3,CL0,CL3,CL6,CL6,CL6,CL3,CL0,CL4,CL2,CL2,CL3,CL2,CL2,CL3,CL6,CL0,CL0
1141,Ag1,F,Ed5,US,WH,S27,S43,S47,S52,S40,I3,SS09,CL6,CL2,CL0,CL5,CL5,CL5,CL5,CL5,CL3,CL4,CL3,CL0,CL3,CL0,CL5,CL3,CL5,CL0,CL3
1142,Ag2,F,Ed7,AU,WH,S51,S28,S51,S36,S30,I5,SS09,CL4,CL2,CL0,CL3,CL6,CL6,CL4,CL0,CL0,CL2,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL2
1143,Ag3,M,Ed6,US,WH,S40,S31,S47,S42,S46,I5,SS06,CL4,CL1,CL0,CL6,CL6,CL4,CL0,CL3,CL3,CL0,CL2,CL1,CL3,CL1,CL6,CL4,CL6,CL0,CL1
1144,Ag1,F,Ed5,US,WH,S54,S26,S54,S52,S33,I3,SS09,CL6,CL3,CL0,CL4,CL6,CL4,CL4,CL0,CL0,CL0,CL0,CL0,CL4,CL0,CL0,CL0,CL6,CL0,CL0
1145,Ag4,M,Ed7,UK,WH,S38,S32,S41,S41,S37,I4,SS03,CL1,CL1,CL1,CL3,CL6,CL1,CL6,CL1,CL0,CL1,CL0,CL0,CL0,CL1,CL0,CL1,CL6,CL0,CL0
1146,Ag1,M,Ed5,IE,WH,S51,S34,S41,S35,S25,I3,SS06,CL5,CL4,CL2,CL0,CL6,CL4,CL3,CL3,CL0,CL4,CL0,CL0,CL3,CL0,CL0,CL0,CL6,CL0,CL0
1147,Ag2,M,Ed8,US,WH,S38,S35,S48,S43,S34,I2,SS02,CL5,CL6,CL0,CL4,CL6,CL6,CL5,CL0,CL0,CL0,CL0,CL4,CL5,CL4,CL4,CL4,CL3,CL0,CL2
1148,Ag2,M,Ed7,US,WH,S14,S37,S38,S33,S48,I3,SS06,CL5,CL6,CL5,CL3,CL6,CL2,CL4,CL2,CL0,CL4,CL0,CL0,CL0,CL3,CL0,CL2,CL0,CL0,CL0
1149,Ag3,M,Ed6,US,WH,S53,S33,S47,S33,S32,I6,SS04,CL3,CL3,CL1,CL4,CL6,CL3,CL3,CL1,CL1,CL2,CL0,CL2,CL5,CL3,CL3,CL2,CL6,CL0,CL1
1150,Ag1,M,Ed5,US,WH,S37,S41,S47,S39,S37,I5,SS10,CL5,CL4,CL2,CL4,CL6,CL6,CL5,CL6,CL3,CL5,CL2,CL3,CL2,CL3,CL3,CL3,CL5,CL0,CL2
1151,Ag4,F,Ed4,AU,WH,S30,S44,S44,S46,S48,I2,SS04,CL1,CL6,CL2,CL6,CL5,CL6,CL5,CL2,CL0,CL2,CL2,CL2,CL0,CL2,CL0,CL2,CL6,CL0,CL0
1152,Ag2,M,Ed5,US,WH,S48,S37,S50,S50,S45,I4,SS07,CL4,CL6,CL3,CL6,CL6,CL4,CL4,CL2,CL2,CL2,CL2,CL2,CL4,CL2,CL0,CL2,CL5,CL0,CL2
1153,Ag3,F,Ed7,US,WH,S52,S27,S42,S41,S32,I6,SS03,CL1,CL3,CL0,CL2,CL6,CL6,CL6,CL1,CL2,CL0,CL1,CL0,CL1,CL0,CL0,CL0,CL6,CL0,CL1
1154,Ag5,F,Ed8,US,OT,S39,S35,S41,S35,S40,I5,SS10,CL3,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0
1155,Ag1,M,Ed4,OT,WH,S41,S34,S45,S42,S27,I5,SS09,CL4,CL3,CL0,CL3,CL4,CL4,CL4,CL0,CL0,CL0,CL0,CL0,CL3,CL3,CL3,CL0,CL4,CL0,CL0
1156,Ag1,F,Ed8,UK,WH,S40,S41,S48,S48,S38,I4,SS08,CL6,CL2,CL2,CL0,CL6,CL6,CL4,CL3,CL0,CL4,CL0,CL5,CL3,CL3,CL0,CL0,CL6,CL0,CL0
1157,Ag1,M,Ed9,UK,WH,S27,S51,S56,S53,S38,I3,SS09,CL6,CL2,CL2,CL4,CL6,CL5,CL6,CL0,CL0,CL4,CL0,CL3,CL3,CL0,CL0,CL5,CL4,CL0,CL0
1158,Ag1,F,Ed5,UK,WH,S38,S39,S44,S39,S45,I3,SS04,CL3,CL2,CL0,CL4,CL3,CL2,CL6,CL2,CL0,CL2,CL0,CL0,CL2,CL0,CL0,CL0,CL2,CL0,CL0
1159,Ag1,M,Ed5,UK,WH,S42,S52,S57,S46,S39,I7,SS08,CL4,CL5,CL0,CL0,CL5,CL6,CL5,CL3,CL0,CL6,CL0,CL3,CL6,CL0,CL0,CL0,CL6,CL0,CL0
1160,Ag4,M,Ed6,IE,WH,S31,S40,S44,S35,S48,I2,SS07,CL3,CL2,CL2,CL3,CL6,CL6,CL5,CL1,CL0,CL0,CL0,CL0,CL3,CL1,CL0,CL1,CL6,CL0,CL1
1161,Ag2,F,Ed7,CA,WH,S42,S39,S47,S43,S33,I4,SS09,CL6,CL2,CL2,CL3,CL4,CL3,CL5,CL3,CL0,CL3,CL0,CL0,CL2,CL2,CL0,CL3,CL1,CL0,CL0
1162,Ag1,M,Ed3,US,OT,S44,S32,S36,S37,S43,I5,SS08,CL5,CL6,CL0,CL0,CL6,CL5,CL4,CL5,CL0,CL4,CL0,CL0,CL3,CL3,CL0,CL3,CL6,CL0,CL0
1163,Ag1,M,Ed5,US,WH,S36,S39,S56,S44,S44,I5,SS10,CL5,CL3,CL0,CL3,CL4,CL5,CL4,CL4,CL0,CL2,CL3,CL0,CL3,CL2,CL3,CL2,CL3,CL0,CL0
1164,Ag2,F,Ed9,UK,WH,S34,S33,S48,S49,S54,I2,SS04,CL5,CL0,CL0,CL2,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1165,Ag2,M,Ed3,AU,WH,S32,S42,S46,S44,S45,I4,SS06,CL4,CL5,CL4,CL5,CL6,CL2,CL4,CL4,CL0,CL3,CL0,CL0,CL3,CL2,CL0,CL3,CL6,CL0,CL0
1166,Ag2,M,Ed5,US,WH,S44,S32,S49,S39,S49,I6,SS05,CL5,CL0,CL0,CL5,CL4,CL5,CL5,CL0,CL0,CL0,CL0,CL0,CL5,CL0,CL5,CL3,CL1,CL0,CL0
1167,Ag3,M,Ed7,US,WH,S32,S36,S52,S48,S28,I8,SS10,CL6,CL0,CL0,CL0,CL6,CL3,CL6,CL3,CL0,CL2,CL0,CL2,CL3,CL0,CL0,CL4,CL3,CL0,CL1
1168,Ag2,M,Ed7,US,WH,S41,S33,S53,S41,S46,I3,SS06,CL5,CL1,CL0,CL0,CL6,CL6,CL6,CL0,CL0,CL4,CL0,CL0,CL2,CL4,CL0,CL4,CL1,CL0,CL0
1169,Ag1,M,Ed4,US,WH,S44,S38,S55,S38,S34,I6,SS08,CL6,CL2,CL0,CL0,CL6,CL6,CL5,CL0,CL0,CL0,CL0,CL0,CL4,CL0,CL3,CL3,CL2,CL0,CL0
1170,Ag4,M,Ed6,US,WH,S40,S39,S45,S30,S34,I5,SS07,CL5,CL6,CL2,CL3,CL6,CL2,CL6,CL1,CL0,CL0,CL0,CL2,CL0,CL2,CL3,CL2,CL1,CL0,CL0
1171,Ag3,F,Ed7,US,WH,S25,S48,S55,S51,S44,I2,SS05,CL6,CL0,CL0,CL0,CL6,CL3,CL6,CL2,CL0,CL2,CL1,CL2,CL0,CL1,CL0,CL2,CL5,CL0,CL0
1172,Ag3,M,Ed5,US,WH,S37,S36,S46,S38,S43,I2,SS07,CL3,CL0,CL0,CL5,CL6,CL6,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL6,CL2,CL6,CL0,CL1
1173,Ag1,M,Ed5,US,WH,S33,S41,S39,S47,S48,I6,SS07,CL5,CL3,CL0,CL3,CL6,CL6,CL5,CL3,CL0,CL3,CL4,CL3,CL2,CL0,CL3,CL2,CL3,CL0,CL3
1174,Ag1,F,Ed5,US,WH,S40,S41,S55,S47,S46,I1,SS06,CL4,CL0,CL0,CL3,CL6,CL6,CL6,CL0,CL0,CL2,CL0,CL0,CL2,CL2,CL0,CL0,CL3,CL0,CL2
1175,Ag1,M,Ed5,US,OT,S36,S34,S52,S41,S49,I3,SS08,CL4,CL5,CL0,CL6,CL6,CL6,CL6,CL6,CL1,CL3,CL3,CL3,CL2,CL3,CL3,CL3,CL6,CL0,CL0
1176,Ag2,M,Ed8,US,WH,S39,S34,S46,S37,S49,I8,SS10,CL6,CL6,CL0,CL0,CL6,CL4,CL6,CL0,CL0,CL0,CL0,CL0,CL1,CL1,CL0,CL0,CL5,CL0,CL0
1177,Ag1,M,Ed5,US,OT,S23,S40,S40,S48,S40,I3,SS08,CL3,CL3,CL0,CL0,CL6,CL4,CL5,CL0,CL0,CL4,CL0,CL0,CL4,CL4,CL2,CL3,CL0,CL0,CL0
1178,Ag1,M,Ed5,OT,WH,S44,S39,S46,S34,S35,I1,SS06,CL5,CL2,CL0,CL6,CL2,CL3,CL5,CL3,CL0,CL3,CL0,CL0,CL5,CL0,CL5,CL0,CL0,CL0,CL0
1179,Ag2,F,Ed5,US,WH,S31,S42,S47,S53,S43,I7,SS07,CL5,CL0,CL0,CL3,CL6,CL2,CL5,CL1,CL0,CL1,CL0,CL0,CL0,CL1,CL0,CL1,CL0,CL0,CL0
1180,Ag2,F,Ed8,US,WH,S55,S43,S57,S24,S32,I8,SS10,CL4,CL6,CL0,CL4,CL6,CL4,CL6,CL4,CL0,CL1,CL3,CL1,CL4,CL1,CL4,CL0,CL3,CL0,CL2
1181,Ag1,M,Ed5,US,WH,S28,S38,S42,S48,S40,I3,SS02,CL0,CL3,CL0,CL4,CL6,CL6,CL3,CL0,CL0,CL0,CL0,CL0,CL3,CL3,CL6,CL3,CL0,CL0,CL0
1182,Ag1,M,Ed5,US,WH,S34,S28,S48,S39,S40,I2,SS07,CL2,CL0,CL0,CL0,CL3,CL6,CL6,CL0,CL0,CL2,CL0,CL2,CL2,CL2,CL0,CL2,CL0,CL0,CL0
